Sector,Company Name,Industry,Symbol,Series,ISIN Code
niftycommodities,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC,EQ,INE242A01010
niftycommodities,Jindal Steel Ltd.,Metals & Mining,JINDALSTEL,EQ,INE749A01030
niftycommodities,JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018
niftycommodities,JSW Steel Ltd.,Metals & Mining,JSWSTEEL,EQ,INE019A01038
niftycommodities,NHPC Ltd.,Power,NHPC,EQ,INE848E01016
niftycommodities,NMDC Ltd.,Metals & Mining,NMDC,EQ,INE584A01023
niftycommodities,NTPC Ltd.,Power,NTPC,EQ,INE733E01010
niftycommodities,Oil India Ltd.,Oil Gas & Consumable Fuels,OIL,EQ,INE274J01014
niftycommodities,Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,ONGC,EQ,INE213A01029
niftycommodities,Pidilite Industries Ltd.,Chemicals,PIDILITIND,EQ,INE318A01026
niftycommodities,PI Industries Ltd.,Chemicals,PIIND,EQ,INE603J01030
niftycommodities,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,RELIANCE,EQ,INE002A01018
niftycommodities,Shree Cement Ltd.,Construction Materials,SHREECEM,EQ,INE070A01015
niftycommodities,SRF Ltd.,Chemicals,SRF,EQ,INE647A01010
niftycommodities,Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021
niftycommodities,Tata Steel Ltd.,Metals & Mining,TATASTEEL,EQ,INE081A01020
niftycommodities,Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021
niftycommodities,UltraTech Cement Ltd.,Construction Materials,ULTRACEMCO,EQ,INE481G01011
niftycommodities,UPL Ltd.,Chemicals,UPL,EQ,INE628A01036
niftycommodities,Vedanta Ltd.,Metals & Mining,VEDL,EQ,INE205A01025
niftyconstruction,Afcons Infrastructure Ltd.,Construction,AFCONS,EQ,INE101I01011
niftyconstruction,Ahluwalia Contracts (India) Ltd.,Construction,AHLUCONT,EQ,INE758C01029
niftyconstruction,Ashoka Buildcon Ltd.,Construction,ASHOKA,EQ,INE442H01029
niftyconstruction,Cemindia Projects Ltd.,Construction,CEMPRO,EQ,INE686A01026
niftyconstruction,Dilip Buildcon Ltd.,Construction,DBL,EQ,INE917M01012
niftyconstruction,Engineers India Ltd.,Construction,ENGINERSIN,EQ,INE510A01028
niftyconstruction,Hindustan Construction Co. Ltd.,Construction,HCC,EQ,INE549A01026
niftyconstruction,H.G. Infra Engineering Ltd.,Construction,HGINFRA,EQ,INE926X01010
niftyconstruction,IRB Infrastructure Developers Ltd.,Construction,IRB,EQ,INE821I01022
niftyconstruction,IRCON International Ltd.,Construction,IRCON,EQ,INE962Y01021
niftyconstruction,Kec International Ltd.,Construction,KEC,EQ,INE389H01022
niftyconstruction,KNR Constructions Ltd.,Construction,KNRCON,EQ,INE634I01029
niftyconstruction,Kalpataru Projects International Ltd.,Construction,KPIL,EQ,INE220B01022
niftyconstruction,Larsen & Toubro Ltd.,Construction,LT,EQ,INE018A01030
niftyconstruction,NBCC (India) Ltd.,Construction,NBCC,EQ,INE095N01031
niftyconstruction,NCC Ltd.,Construction,NCC,EQ,INE868B01028
niftyconstruction,PNC Infratech Ltd.,Construction,PNCINFRA,EQ,INE195J01029
niftyconstruction,Power Mech Projects Ltd.,Construction,POWERMECH,EQ,INE211R01019
niftyconstruction,RITES Ltd.,Construction,RITES,EQ,INE320J01015
niftyconstruction,Rail Vikas Nigam Ltd.,Construction,RVNL,EQ,INE415G01027
niftyconstruction,Sterling and Wilson Renewable Energy Ltd.,Construction,SWSOLAR,EQ,INE00M201021
niftyconstruction,Techno Electric & Engineering Company Ltd.,Construction,TECHNOE,EQ,INE285K01026
niftyconstruction,Welspun Enterprises Ltd.,Construction,WELENT,EQ,INE625G01013
niftyconsumerdurables,Amber Enterprises India Ltd.,Consumer Durables,AMBER,EQ,INE371P01015
niftyconsumerdurables,Bata India Ltd.,Consumer Durables,BATAINDIA,EQ,INE176A01028
niftyconsumerdurables,Blue Star Ltd.,Consumer Durables,BLUESTARCO,EQ,INE472A01039
niftyconsumerdurables,Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,CROMPTON,EQ,INE299U01018
niftyconsumerdurables,Dixon Technologies (India) Ltd.,Consumer Durables,DIXON,EQ,INE935N01020
niftyconsumerdurables,Havells India Ltd.,Consumer Durables,HAVELLS,EQ,INE176B01034
niftyconsumerdurables,Kajaria Ceramics Ltd.,Consumer Durables,KAJARIACER,EQ,INE217B01036
niftyconsumerdurables,Kalyan Jewellers India Ltd.,Consumer Durables,KALYANKJIL,EQ,INE303R01014
niftyconsumerdurables,LG Electronics India Ltd.,Consumer Durables,LGEINDIA,EQ,INE324D01010
niftyconsumerdurables,PG Electroplast Ltd.,Consumer Durables,PGEL,EQ,INE457L01029
niftyconsumerdurables,Titan Company Ltd.,Consumer Durables,TITAN,EQ,INE280A01028
niftyconsumerdurables,Voltas Ltd.,Consumer Durables,VOLTAS,EQ,INE226A01021
niftyconsumerdurables,Whirlpool of India Ltd.,Consumer Durables,WHIRLPOOL,EQ,INE716A01013
niftyconsumerservices,Aditya Birla Fashion and Retail Ltd.,Consumer Services,ABFRL,EQ,INE647O01011
niftyconsumerservices,Aditya Birla Lifestyle Brands Ltd.,Consumer Services,ABLBL,BE,INE14LE01019
niftyconsumerservices,Arvind Fashions Ltd.,Consumer Services,ARVINDFASN,EQ,INE955V01021
niftyconsumerservices,Aditya Vision Ltd.,Consumer Services,AVL,EQ,INE679V01027
niftyconsumerservices,BLS International Services Ltd.,Consumer Services,BLS,EQ,INE153T01027
niftyconsumerservices,Cartrade Tech Ltd.,Consumer Services,CARTRADE,EQ,INE290S01011
niftyconsumerservices,Chalet Hotels Ltd.,Consumer Services,CHALET,EQ,INE427F01016
niftyconsumerservices,Crizac Ltd.,Consumer Services,CRIZAC,EQ,INE0S4R01014
niftyconsumerservices,Devyani International Ltd.,Consumer Services,DEVYANI,EQ,INE872J01023
niftyconsumerservices,Avenue Supermarts Ltd.,Consumer Services,DMART,EQ,INE192R01011
niftyconsumerservices,EIH Ltd.,Consumer Services,EIHOTEL,EQ,INE230A01023
niftyconsumerservices,Electronics Mart India Ltd.,Consumer Services,EMIL,EQ,INE02YR01019
niftyconsumerservices,Entero Healthcare Solutions Ltd.,Consumer Services,ENTERO,EQ,INE010601016
niftyconsumerservices,Eternal Ltd.,Consumer Services,ETERNAL,EQ,INE758T01015
niftyconsumerservices,Brainbees Solutions Ltd.,Consumer Services,FIRSTCRY,EQ,INE02RE01045
niftyconsumerservices,Indian Hotels Co. Ltd.,Consumer Services,INDHOTEL,EQ,INE053A01029
niftyconsumerservices,Indiamart Intermesh Ltd.,Consumer Services,INDIAMART,EQ,INE933S01016
niftyconsumerservices,Indian Railway Catering And Tourism Corporation Ltd.,Consumer Services,IRCTC,EQ,INE335Y01020
niftyconsumerservices,ITC Hotels Ltd.,Consumer Services,ITCHOTELS,EQ,INE379A01028
niftyconsumerservices,Le Travenues Technology Ltd.,Consumer Services,IXIGO,EQ,INE0HV901016
niftyconsumerservices,Jeena Sikho Lifecare Ltd.,Consumer Services,JSLL,EQ,INE0J5801029
niftyconsumerservices,Jubilant Foodworks Ltd.,Consumer Services,JUBLFOOD,EQ,INE797F01020
niftyconsumerservices,Justdial Ltd.,Consumer Services,JUSTDIAL,EQ,INE599M01018
niftyconsumerservices,Lemon Tree Hotels Ltd.,Consumer Services,LEMONTREE,EQ,INE970X01018
niftyconsumerservices,Lenskart Solutions Ltd.,Consumer Services,LENSKART,EQ,INE956O01016
niftyconsumerservices,Vedant Fashions Ltd.,Consumer Services,MANYAVAR,EQ,INE825V01034
niftyconsumerservices,Medplus Health Services Ltd.,Consumer Services,MEDPLUS,EQ,INE804L01022
niftyconsumerservices,Meesho Ltd.,Consumer Services,MEESHO,EQ,INE0VDM01015
niftyconsumerservices,Info Edge (India) Ltd.,Consumer Services,NAUKRI,EQ,INE663F01032
niftyconsumerservices,FSN E-Commerce Ventures Ltd.,Consumer Services,NYKAA,EQ,INE388Y01029
niftyconsumerservices,Physicswallah Ltd.,Consumer Services,PWL,EQ,INE0LP301011
niftyconsumerservices,Restaurant Brands Asia Ltd.,Consumer Services,RBA,EQ,INE07T201019
niftyconsumerservices,RattanIndia Enterprises Ltd.,Consumer Services,RTNINDIA,EQ,INE834M01019
niftyconsumerservices,Samhi Hotels Ltd.,Consumer Services,SAMHI,EQ,INE08U801020
niftyconsumerservices,Sapphire Foods India Ltd.,Consumer Services,SAPPHIRE,EQ,INE806T01020
niftyconsumerservices,Swiggy Ltd.,Consumer Services,SWIGGY,EQ,INE00H001014
niftyconsumerservices,TBO Tek Ltd.,Consumer Services,TBOTEK,EQ,INE673O01025
niftyconsumerservices,Leela Palaces Hotels & Resorts Ltd.,Consumer Services,THELEELA,EQ,INE0AQ201015
niftyconsumerservices,Thomas Cook (India) Ltd.,Consumer Services,THOMASCOOK,EQ,INE332A01027
niftyconsumerservices,Travel Food Services Ltd.,Consumer Services,TRAVELFOOD,EQ,INE103V01028
niftyconsumerservices,Trent Ltd.,Consumer Services,TRENT,EQ,INE849A01020
niftyconsumerservices,Urban Company Ltd.,Consumer Services,URBANCO,EQ,INE0CAZ01013
niftyconsumerservices,V2 Retail Ltd.,Consumer Services,V2RETAIL,EQ,INE945H01021
niftyconsumerservices,V-Mart Retail Ltd.,Consumer Services,VMART,EQ,INE665J01013
niftyconsumerservices,Vishal Mega Mart Ltd.,Consumer Services,VMM,EQ,INE01EA01019
niftyconsumerservices,Westlife Foodworld Ltd.,Consumer Services,WESTLIFE,EQ,INE274F01020
niftyenergy,ABB India Ltd.,Capital Goods,ABB,EQ,INE117A01022
niftyenergy,Adani Energy Solutions Ltd.,Power,ADANIENSOL,EQ,INE931S01010
niftyenergy,Adani Green Energy Ltd.,Power,ADANIGREEN,EQ,INE364U01010
niftyenergy,Adani Power Ltd.,Power,ADANIPOWER,EQ,INE814H01029
niftyenergy,Aegis Logistics Ltd.,Oil Gas & Consumable Fuels,AEGISLOG,EQ,INE208C01025
niftyenergy,Adani Total Gas Ltd.,Oil Gas & Consumable Fuels,ATGL,EQ,INE399L01023
niftyenergy,Bharat Heavy Electricals Ltd.,Capital Goods,BHEL,EQ,INE257A01026
niftyenergy,Bharat Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,BPCL,EQ,INE029A01011
niftyenergy,Castrol India Ltd.,Oil Gas & Consumable Fuels,CASTROLIND,EQ,INE172A01027
niftyenergy,CESC Ltd.,Power,CESC,EQ,INE486A01021
niftyenergy,CG Power and Industrial Solutions Ltd.,Capital Goods,CGPOWER,EQ,INE067A01029
niftyenergy,Coal India Ltd.,Oil Gas & Consumable Fuels,COALINDIA,EQ,INE522F01014
niftyenergy,Siemens Energy India Ltd.,Capital Goods,ENRIN,EQ,INE1NPP01017
niftyenergy,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,GAIL,EQ,INE129A01019
niftyenergy,GE Vernova T&D India Ltd.,Capital Goods,GVT&D,EQ,INE200A01026
niftyenergy,Hindustan Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,HINDPETRO,EQ,INE094A01015
niftyenergy,Indraprastha Gas Ltd.,Oil Gas & Consumable Fuels,IGL,EQ,INE203G01027
niftyenergy,Inox Wind Ltd.,Capital Goods,INOXWIND,EQ,INE066P01011
niftyenergy,Indian Oil Corporation Ltd.,Oil Gas & Consumable Fuels,IOC,EQ,INE242A01010
niftyenergy,Jaiprakash Power Ventures Ltd.,Power,JPPOWER,EQ,INE351F01018
niftyenergy,JSW Energy Ltd.,Power,JSWENERGY,EQ,INE121E01018
niftyenergy,Mahanagar Gas Ltd.,Oil Gas & Consumable Fuels,MGL,EQ,INE002S01010
niftyenergy,Nava Ltd.,Power,NAVA,EQ,INE725A01030
niftyenergy,NHPC Ltd.,Power,NHPC,EQ,INE848E01016
niftyenergy,NLC India Ltd.,Power,NLCINDIA,EQ,INE589A01014
niftyenergy,NTPC Ltd.,Power,NTPC,EQ,INE733E01010
niftyenergy,NTPC Green Energy Ltd.,Power,NTPCGREEN,EQ,INE0ONG01011
niftyenergy,Oil India Ltd.,Oil Gas & Consumable Fuels,OIL,EQ,INE274J01014
niftyenergy,Oil & Natural Gas Corporation Ltd.,Oil Gas & Consumable Fuels,ONGC,EQ,INE213A01029
niftyenergy,Petronet LNG Ltd.,Oil Gas & Consumable Fuels,PETRONET,EQ,INE347G01014
niftyenergy,Power Grid Corporation of India Ltd.,Power,POWERGRID,EQ,INE752E01010
niftyenergy,Hitachi Energy India Ltd.,Capital Goods,POWERINDIA,EQ,INE07Y701011
niftyenergy,Reliance Industries Ltd.,Oil Gas & Consumable Fuels,RELIANCE,EQ,INE002A01018
niftyenergy,Reliance Power Ltd.,Power,RPOWER,EQ,INE614G01033
niftyenergy,Siemens Ltd.,Capital Goods,SIEMENS,EQ,INE003A01024
niftyenergy,SJVN Ltd.,Power,SJVN,EQ,INE002L01015
niftyenergy,Suzlon Energy Ltd.,Capital Goods,SUZLON,EQ,INE040H01021
niftyenergy,Tata Power Co. Ltd.,Power,TATAPOWER,EQ,INE245A01021
niftyenergy,Thermax Ltd.,Capital Goods,THERMAX,EQ,INE152A01029
niftyenergy,Torrent Power Ltd.,Power,TORNTPOWER,EQ,INE813H01021
niftyfinancialservices,Axis Bank Ltd.,Financial Services,AXISBANK,EQ,INE238A01034
niftyfinancialservices,Bajaj Finserv Ltd.,Financial Services,BAJAJFINSV,EQ,INE918I01026
niftyfinancialservices,Bajaj Finance Ltd.,Financial Services,BAJFINANCE,EQ,INE296A01032
niftyfinancialservices,BSE Ltd.,Financial Services,BSE,EQ,INE118H01025
niftyfinancialservices,Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN,EQ,INE121A01024
niftyfinancialservices,HDFC Bank Ltd.,Financial Services,HDFCBANK,EQ,INE040A01034
niftyfinancialservices,HDFC Life Insurance Company Ltd.,Financial Services,HDFCLIFE,EQ,INE795G01014
niftyfinancialservices,ICICI Bank Ltd.,Financial Services,ICICIBANK,EQ,INE090A01021
niftyfinancialservices,ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI,EQ,INE765G01017
niftyfinancialservices,Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017
niftyfinancialservices,Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01036
niftyfinancialservices,LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026
niftyfinancialservices,Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020
niftyfinancialservices,Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN,EQ,INE414G01012
niftyfinancialservices,Power Finance Corporation Ltd.,Financial Services,PFC,EQ,INE134E01011
niftyfinancialservices,REC Ltd.,Financial Services,RECLTD,EQ,INE020B01018
niftyfinancialservices,SBI Cards and Payment Services Ltd.,Financial Services,SBICARD,EQ,INE018E01016
niftyfinancialservices,SBI Life Insurance Company Ltd.,Financial Services,SBILIFE,EQ,INE123W01016
niftyfinancialservices,State Bank of India,Financial Services,SBIN,EQ,INE062A01020
niftyfinancialservices,Shriram Finance Ltd.,Financial Services,SHRIRAMFIN,EQ,INE721A01047
niftyfinancialservices2550,Axis Bank Ltd.,Financial Services,AXISBANK,EQ,INE238A01034
niftyfinancialservices2550,Bajaj Finserv Ltd.,Financial Services,BAJAJFINSV,EQ,INE918I01026
niftyfinancialservices2550,Bajaj Finance Ltd.,Financial Services,BAJFINANCE,EQ,INE296A01032
niftyfinancialservices2550,BSE Ltd.,Financial Services,BSE,EQ,INE118H01025
niftyfinancialservices2550,Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN,EQ,INE121A01024
niftyfinancialservices2550,HDFC Bank Ltd.,Financial Services,HDFCBANK,EQ,INE040A01034
niftyfinancialservices2550,HDFC Life Insurance Company Ltd.,Financial Services,HDFCLIFE,EQ,INE795G01014
niftyfinancialservices2550,ICICI Bank Ltd.,Financial Services,ICICIBANK,EQ,INE090A01021
niftyfinancialservices2550,ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI,EQ,INE765G01017
niftyfinancialservices2550,Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017
niftyfinancialservices2550,Kotak Mahindra Bank Ltd.,Financial Services,KOTAKBANK,EQ,INE237A01036
niftyfinancialservices2550,LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026
niftyfinancialservices2550,Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020
niftyfinancialservices2550,Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN,EQ,INE414G01012
niftyfinancialservices2550,Power Finance Corporation Ltd.,Financial Services,PFC,EQ,INE134E01011
niftyfinancialservices2550,REC Ltd.,Financial Services,RECLTD,EQ,INE020B01018
niftyfinancialservices2550,SBI Cards and Payment Services Ltd.,Financial Services,SBICARD,EQ,INE018E01016
niftyfinancialservices2550,SBI Life Insurance Company Ltd.,Financial Services,SBILIFE,EQ,INE123W01016
niftyfinancialservices2550,State Bank of India,Financial Services,SBIN,EQ,INE062A01020
niftyfinancialservices2550,Shriram Finance Ltd.,Financial Services,SHRIRAMFIN,EQ,INE721A01047
niftyfinancialservicesexbank,360 ONE WAM Ltd.,Financial Services,360ONE,EQ,INE466L01038
niftyfinancialservicesexbank,Aditya Birla Capital Ltd.,Financial Services,ABCAPITAL,EQ,INE674K01013
niftyfinancialservicesexbank,Angel One Ltd.,Financial Services,ANGELONE,EQ,INE732I01021
niftyfinancialservicesexbank,Bajaj Finserv Ltd.,Financial Services,BAJAJFINSV,EQ,INE918I01026
niftyfinancialservicesexbank,Bajaj Holdings & Investment Ltd.,Financial Services,BAJAJHLDNG,EQ,INE118A01012
niftyfinancialservicesexbank,Bajaj Finance Ltd.,Financial Services,BAJFINANCE,EQ,INE296A01032
niftyfinancialservicesexbank,BSE Ltd.,Financial Services,BSE,EQ,INE118H01025
niftyfinancialservicesexbank,Computer Age Management Services Ltd.,Financial Services,CAMS,EQ,INE596I01020
niftyfinancialservicesexbank,Central Depository Services (India) Ltd.,Financial Services,CDSL,EQ,INE736A01011
niftyfinancialservicesexbank,Cholamandalam Investment and Finance Company Ltd.,Financial Services,CHOLAFIN,EQ,INE121A01024
niftyfinancialservicesexbank,HDFC Asset Management Company Ltd.,Financial Services,HDFCAMC,EQ,INE127D01025
niftyfinancialservicesexbank,HDFC Life Insurance Company Ltd.,Financial Services,HDFCLIFE,EQ,INE795G01014
niftyfinancialservicesexbank,ICICI Lombard General Insurance Company Ltd.,Financial Services,ICICIGI,EQ,INE765G01017
niftyfinancialservicesexbank,ICICI Prudential Life Insurance Company Ltd.,Financial Services,ICICIPRULI,EQ,INE726G01019
niftyfinancialservicesexbank,Indian Railway Finance Corporation Ltd.,Financial Services,IRFC,EQ,INE053F01010
niftyfinancialservicesexbank,Jio Financial Services Ltd.,Financial Services,JIOFIN,EQ,INE758E01017
niftyfinancialservicesexbank,LIC Housing Finance Ltd.,Financial Services,LICHSGFIN,EQ,INE115A01026
niftyfinancialservicesexbank,Life Insurance Corporation of India,Financial Services,LICI,EQ,INE0J1Y01017
niftyfinancialservicesexbank,L&T Finance Ltd.,Financial Services,LTF,EQ,INE498L01015
niftyfinancialservicesexbank,Multi Commodity Exchange of India Ltd.,Financial Services,MCX,EQ,INE745G01043
niftyfinancialservicesexbank,Max Financial Services Ltd.,Financial Services,MFSL,EQ,INE180A01020
niftyfinancialservicesexbank,Muthoot Finance Ltd.,Financial Services,MUTHOOTFIN,EQ,INE414G01012
niftyfinancialservicesexbank,One 97 Communications Ltd.,Financial Services,PAYTM,EQ,INE982J01020
niftyfinancialservicesexbank,Power Finance Corporation Ltd.,Financial Services,PFC,EQ,INE134E01011
niftyfinancialservicesexbank,PNB Housing Finance Ltd.,Financial Services,PNBHOUSING,EQ,INE572E01012
niftyfinancialservicesexbank,PB Fintech Ltd.,Financial Services,POLICYBZR,EQ,INE417T01026
niftyfinancialservicesexbank,REC Ltd.,Financial Services,RECLTD,EQ,INE020B01018
niftyfinancialservicesexbank,SBI Cards and Payment Services Ltd.,Financial Services,SBICARD,EQ,INE018E01016
niftyfinancialservicesexbank,SBI Life Insurance Company Ltd.,Financial Services,SBILIFE,EQ,INE123W01016
niftyfinancialservicesexbank,Shriram Finance Ltd.,Financial Services,SHRIRAMFIN,EQ,INE721A01047
niftyfmcg,Britannia Industries Ltd.,Fast Moving Consumer Goods,BRITANNIA,EQ,INE216A01030
niftyfmcg,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,COLPAL,EQ,INE259A01022
niftyfmcg,Dabur India Ltd.,Fast Moving Consumer Goods,DABUR,EQ,INE016A01026
niftyfmcg,Emami Ltd.,Fast Moving Consumer Goods,EMAMILTD,EQ,INE548C01032
niftyfmcg,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,GODREJCP,EQ,INE102D01028
niftyfmcg,Hindustan Unilever Ltd.,Fast Moving Consumer Goods,HINDUNILVR,EQ,INE030A01027
niftyfmcg,ITC Ltd.,Fast Moving Consumer Goods,ITC,EQ,INE154A01025
niftyfmcg,Marico Ltd.,Fast Moving Consumer Goods,MARICO,EQ,INE196A01026
niftyfmcg,Nestle India Ltd.,Fast Moving Consumer Goods,NESTLEIND,EQ,INE239A01024
niftyfmcg,Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI,EQ,INE619A01035
niftyfmcg,Radico Khaitan Ltd,Fast Moving Consumer Goods,RADICO,EQ,INE944F01028
niftyfmcg,Tata Consumer Products Ltd.,Fast Moving Consumer Goods,TATACONSUM,EQ,INE192A01025
niftyfmcg,United Breweries Ltd.,Fast Moving Consumer Goods,UBL,EQ,INE686F01025
niftyfmcg,United Spirits Ltd.,Fast Moving Consumer Goods,UNITDSPR,EQ,INE854D01024
niftyfmcg,Varun Beverages Ltd.,Fast Moving Consumer Goods,VBL,EQ,INE200M01039
niftyhealthcare,Abbott India Ltd.,Healthcare,ABBOTINDIA,EQ,INE358A01014
niftyhealthcare,Alkem Laboratories Ltd.,Healthcare,ALKEM,EQ,INE540L01014
niftyhealthcare,Apollo Hospitals Enterprise Ltd.,Healthcare,APOLLOHOSP,EQ,INE437A01024
niftyhealthcare,Aurobindo Pharma Ltd.,Healthcare,AUROPHARMA,EQ,INE406A01037
niftyhealthcare,Biocon Ltd.,Healthcare,BIOCON,EQ,INE376G01013
niftyhealthcare,Cipla Ltd.,Healthcare,CIPLA,EQ,INE059A01026
niftyhealthcare,Divi's Laboratories Ltd.,Healthcare,DIVISLAB,EQ,INE361B01024
niftyhealthcare,Dr. Reddy's Laboratories Ltd.,Healthcare,DRREDDY,EQ,INE089A01031
niftyhealthcare,Fortis Healthcare Ltd.,Healthcare,FORTIS,EQ,INE061F01013
niftyhealthcare,Glenmark Pharmaceuticals Ltd.,Healthcare,GLENMARK,EQ,INE935A01035
niftyhealthcare,Ipca Laboratories Ltd.,Healthcare,IPCALAB,EQ,INE571A01038
niftyhealthcare,Laurus Labs Ltd.,Healthcare,LAURUSLABS,EQ,INE947Q01028
niftyhealthcare,Lupin Ltd.,Healthcare,LUPIN,EQ,INE326A01037
niftyhealthcare,Mankind Pharma Ltd.,Healthcare,MANKIND,EQ,INE634S01028
niftyhealthcare,Max Healthcare Institute Ltd.,Healthcare,MAXHEALTH,EQ,INE027H01010
niftyhealthcare,Piramal Pharma Ltd.,Healthcare,PPLPHARMA,EQ,INE0DK501011
niftyhealthcare,Sun Pharmaceutical Industries Ltd.,Healthcare,SUNPHARMA,EQ,INE044A01036
niftyhealthcare,Syngene International Ltd.,Healthcare,SYNGENE,EQ,INE398R01022
niftyhealthcare,Torrent Pharmaceuticals Ltd.,Healthcare,TORNTPHARM,EQ,INE685A01028
niftyhealthcare,Zydus Lifesciences Ltd.,Healthcare,ZYDUSLIFE,EQ,INE010B01027
niftyhospitals,Dr. Agarwal's Health Care Ltd.,Healthcare,AGARWALEYE,EQ,INE943P01029
niftyhospitals,Apollo Hospitals Enterprise Ltd.,Healthcare,APOLLOHOSP,EQ,INE437A01024
