Sector,Company Name,Industry,Symbol,Series,ISIN Code,NSE Symbol,Last Fetch,Live NIFTY LTP,Daily,Weekly,1M,3M,6M,YTD,Nifty Index 3M % Change,Stock Relative Strength vs Nifty,RS History,10D RS Change,Highest RS,Lowest RS,Average RS,RS Momentum Score,Consistency,RS Data Days,Volume History,Today Volume,10D Average Volume,Volume Ratio,Volume Change %,Upstox Instrument Key,Data Date,LTP,Return Calculation Price,Previous Close,LTP Change %,LTP Volume,LTP Last Traded Qty,LTP Fetch Time,Status
niftymidcap150,Authum Investment & Infrastructure Ltd.,Financial Services,AIIL,EQ,INE206F01022,,2026-09-26T16:20:44+05:30,23140.5,1.450326,0.107335,-0.356125,8.020461,16.462019,,-3.364827,11.385289,"[{'date': '2026-09-15', 'rs': -0.322849, 'volume': 279515}, {'date': '2026-09-16', 'rs': -0.003987, 'volume': 188360}, {'date': '2026-09-17', 'rs': -0.701656, 'volume': 130987}, {'date': '2026-09-18', 'rs': 5.571546, 'volume': 762508}, {'date': '2026-09-21', 'rs': 4.575256, 'volume': 155515}, {'date': '2026-09-22', 'rs': 3.496785, 'volume': 88597}, {'date': '2026-09-23', 'rs': 7.523655, 'volume': 139672}, {'date': '2026-09-24', 'rs': 10.613939, 'volume': 147739}, {'date': '2026-09-25', 'rs': 11.385289, 'volume': 338399}, {'date': '2026-09-26', 'rs': 9.761483, 'volume': 338399, 'source': 'LIVE LTP'}]",10.084332,11.385289,-0.701656,5.189946,5.079485,5.0,10.0,"[{'date': '2026-09-15', 'rs': -0.322849, 'volume': 279515}, {'date': '2026-09-16', 'rs': -0.003987, 'volume': 188360}, {'date': '2026-09-17', 'rs': -0.701656, 'volume': 130987}, {'date': '2026-09-18', 'rs': 5.571546, 'volume': 762508}, {'date': '2026-09-21', 'rs': 4.575256, 'volume': 155515}, {'date': '2026-09-22', 'rs': 3.496785, 'volume': 88597}, {'date': '2026-09-23', 'rs': 7.523655, 'volume': 139672}, {'date': '2026-09-24', 'rs': 10.613939, 'volume': 147739}, {'date': '2026-09-25', 'rs': 11.385289, 'volume': 338399}, {'date': '2026-09-26', 'rs': 9.761483, 'volume': 338399, 'source': 'LIVE LTP'}]",338399.0,247921.333333,1.364945,36.494506,NSE_EQ|INE206F01022,2026-09-25,559.6,LIVE LTP,551.6,1.450326,338399.0,30.0,2026-09-26T16:20:44+05:30,OK
niftyservicessector,Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,,2026-09-26T16:20:44+05:30,23140.5,0.324044,0.709128,-1.464036,7.964849,11.849711,,-3.364827,11.329676,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",0.688267,13.24034,8.920143,11.417444,2.02544,5.0,10.0,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",939846.0,1708483.666667,0.550105,-44.989465,NSE_EQ|INE669C01036,2026-09-25,1548.0,LIVE LTP,1543.0,0.324044,939846.0,3.0,2026-09-26T16:20:44+05:30,OK
nifty500,Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,,2026-09-26T16:20:44+05:30,23140.5,0.324044,0.709128,-1.464036,7.964849,11.849711,,-3.364827,11.329676,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",0.688267,13.24034,8.920143,11.417444,2.02544,5.0,10.0,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",939846.0,1708483.666667,0.550105,-44.989465,NSE_EQ|INE669C01036,2026-09-25,1548.0,LIVE LTP,1543.0,0.324044,939846.0,3.0,2026-09-26T16:20:44+05:30,OK
nifty200,Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,,2026-09-26T16:20:44+05:30,23140.5,0.324044,0.709128,-1.464036,7.964849,11.849711,,-3.364827,11.329676,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",0.688267,13.24034,8.920143,11.417444,2.02544,5.0,10.0,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",939846.0,1708483.666667,0.550105,-44.989465,NSE_EQ|INE669C01036,2026-09-25,1548.0,LIVE LTP,1543.0,0.324044,939846.0,3.0,2026-09-26T16:20:44+05:30,OK
niftyindiadigital,Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,,2026-09-26T16:20:44+05:30,23140.5,0.324044,0.709128,-1.464036,7.964849,11.849711,,-3.364827,11.329676,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",0.688267,13.24034,8.920143,11.417444,2.02544,5.0,10.0,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",939846.0,1708483.666667,0.550105,-44.989465,NSE_EQ|INE669C01036,2026-09-25,1548.0,LIVE LTP,1543.0,0.324044,939846.0,3.0,2026-09-26T16:20:44+05:30,OK
niftyit,Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,,2026-09-26T16:20:44+05:30,23140.5,0.324044,0.709128,-1.464036,7.964849,11.849711,,-3.364827,11.329676,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",0.688267,13.24034,8.920143,11.417444,2.02544,5.0,10.0,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",939846.0,1708483.666667,0.550105,-44.989465,NSE_EQ|INE669C01036,2026-09-25,1548.0,LIVE LTP,1543.0,0.324044,939846.0,3.0,2026-09-26T16:20:44+05:30,OK
niftyindiafpi150,Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,,2026-09-26T16:20:44+05:30,23140.5,0.324044,0.709128,-1.464036,7.964849,11.849711,,-3.364827,11.329676,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",0.688267,13.24034,8.920143,11.417444,2.02544,5.0,10.0,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",939846.0,1708483.666667,0.550105,-44.989465,NSE_EQ|INE669C01036,2026-09-25,1548.0,LIVE LTP,1543.0,0.324044,939846.0,3.0,2026-09-26T16:20:44+05:30,OK
nifty100,Tech Mahindra Ltd.,Information Technology,TECHM,EQ,INE669C01036,,2026-09-26T16:20:44+05:30,23140.5,0.324044,0.709128,-1.464036,7.964849,11.849711,,-3.364827,11.329676,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",0.688267,13.24034,8.920143,11.417444,2.02544,5.0,10.0,"[{'date': '2026-09-15', 'rs': 12.552073, 'volume': 2577135}, {'date': '2026-09-16', 'rs': 10.141412, 'volume': 1472713}, {'date': '2026-09-17', 'rs': 11.539382, 'volume': 2730331}, {'date': '2026-09-18', 'rs': 11.82152, 'volume': 3113722}, {'date': '2026-09-21', 'rs': 11.448055, 'volume': 970714}, {'date': '2026-09-22', 'rs': 11.685381, 'volume': 1013719}, {'date': '2026-09-23', 'rs': 8.920143, 'volume': 851068}, {'date': '2026-09-24', 'rs': 11.49646, 'volume': 1707105}, {'date': '2026-09-25', 'rs': 11.329676, 'volume': 939846}, {'date': '2026-09-26', 'rs': 13.24034, 'volume': 939846, 'source': 'LIVE LTP'}]",939846.0,1708483.666667,0.550105,-44.989465,NSE_EQ|INE669C01036,2026-09-25,1548.0,LIVE LTP,1543.0,0.324044,939846.0,3.0,2026-09-26T16:20:44+05:30,OK
niftysmallcap250,Chalet Hotels Ltd.,Consumer Services,CHALET,EQ,INE427F01016,,2026-09-26T16:20:44+05:30,23140.5,-2.056096,1.253393,-3.939942,7.744315,22.974395,,-3.364827,11.109142,"[{'date': '2026-09-15', 'rs': 15.362142, 'volume': 51795}, {'date': '2026-09-16', 'rs': 11.683599, 'volume': 83424}, {'date': '2026-09-17', 'rs': 12.166146, 'volume': 28195}, {'date': '2026-09-18', 'rs': 10.665726, 'volume': 566679}, {'date': '2026-09-21', 'rs': 7.225585, 'volume': 34551}, {'date': '2026-09-22', 'rs': 9.762384, 'volume': 141251}, {'date': '2026-09-23', 'rs': 9.323803, 'volume': 188427}, {'date': '2026-09-24', 'rs': 13.401523, 'volume': 129562}, {'date': '2026-09-25', 'rs': 11.705331, 'volume': 71076}, {'date': '2026-09-26', 'rs': 10.598083, 'volume': 71076, 'source': 'LIVE LTP'}]",-4.764059,15.362142,7.225585,11.189432,-0.657055,3.0,10.0,"[{'date': '2026-09-15', 'rs': 15.362142, 'volume': 51795}, {'date': '2026-09-16', 'rs': 11.683599, 'volume': 83424}, {'date': '2026-09-17', 'rs': 12.166146, 'volume': 28195}, {'date': '2026-09-18', 'rs': 10.665726, 'volume': 566679}, {'date': '2026-09-21', 'rs': 7.225585, 'volume': 34551}, {'date': '2026-09-22', 'rs': 9.762384, 'volume': 141251}, {'date': '2026-09-23', 'rs': 9.323803, 'volume': 188427}, {'date': '2026-09-24', 'rs': 13.401523, 'volume': 129562}, {'date': '2026-09-25', 'rs': 11.705331, 'volume': 71076}, {'date': '2026-09-26', 'rs': 10.598083, 'volume': 71076, 'source': 'LIVE LTP'}]",71076.0,143884.444444,0.49398,-50.602026,NSE_EQ|INE427F01016,2026-09-25,876.5,LIVE LTP,894.9,-2.056096,71076.0,1.0,2026-09-26T16:20:44+05:30,OK
niftyconsumerservices,Chalet Hotels Ltd.,Consumer Services,CHALET,EQ,INE427F01016,,2026-09-26T16:20:44+05:30,23140.5,-2.056096,1.253393,-3.939942,7.744315,22.974395,,-3.364827,11.109142,"[{'date': '2026-09-15', 'rs': 15.362142, 'volume': 51795}, {'date': '2026-09-16', 'rs': 11.683599, 'volume': 83424}, {'date': '2026-09-17', 'rs': 12.166146, 'volume': 28195}, {'date': '2026-09-18', 'rs': 10.665726, 'volume': 566679}, {'date': '2026-09-21', 'rs': 7.225585, 'volume': 34551}, {'date': '2026-09-22', 'rs': 9.762384, 'volume': 141251}, {'date': '2026-09-23', 'rs': 9.323803, 'volume': 188427}, {'date': '2026-09-24', 'rs': 13.401523, 'volume': 129562}, {'date': '2026-09-25', 'rs': 11.705331, 'volume': 71076}, {'date': '2026-09-26', 'rs': 10.598083, 'volume': 71076, 'source': 'LIVE LTP'}]",-4.764059,15.362142,7.225585,11.189432,-0.657055,3.0,10.0,"[{'date': '2026-09-15', 'rs': 15.362142, 'volume': 51795}, {'date': '2026-09-16', 'rs': 11.683599, 'volume': 83424}, {'date': '2026-09-17', 'rs': 12.166146, 'volume': 28195}, {'date': '2026-09-18', 'rs': 10.665726, 'volume': 566679}, {'date': '2026-09-21', 'rs': 7.225585, 'volume': 34551}, {'date': '2026-09-22', 'rs': 9.762384, 'volume': 141251}, {'date': '2026-09-23', 'rs': 9.323803, 'volume': 188427}, {'date': '2026-09-24', 'rs': 13.401523, 'volume': 129562}, {'date': '2026-09-25', 'rs': 11.705331, 'volume': 71076}, {'date': '2026-09-26', 'rs': 10.598083, 'volume': 71076, 'source': 'LIVE LTP'}]",71076.0,143884.444444,0.49398,-50.602026,NSE_EQ|INE427F01016,2026-09-25,876.5,LIVE LTP,894.9,-2.056096,71076.0,1.0,2026-09-26T16:20:44+05:30,OK
nifty500,Chalet Hotels Ltd.,Consumer Services,CHALET,EQ,INE427F01016,,2026-09-26T16:20:44+05:30,23140.5,-2.056096,1.253393,-3.939942,7.744315,22.974395,,-3.364827,11.109142,"[{'date': '2026-09-15', 'rs': 15.362142, 'volume': 51795}, {'date': '2026-09-16', 'rs': 11.683599, 'volume': 83424}, {'date': '2026-09-17', 'rs': 12.166146, 'volume': 28195}, {'date': '2026-09-18', 'rs': 10.665726, 'volume': 566679}, {'date': '2026-09-21', 'rs': 7.225585, 'volume': 34551}, {'date': '2026-09-22', 'rs': 9.762384, 'volume': 141251}, {'date': '2026-09-23', 'rs': 9.323803, 'volume': 188427}, {'date': '2026-09-24', 'rs': 13.401523, 'volume': 129562}, {'date': '2026-09-25', 'rs': 11.705331, 'volume': 71076}, {'date': '2026-09-26', 'rs': 10.598083, 'volume': 71076, 'source': 'LIVE LTP'}]",-4.764059,15.362142,7.225585,11.189432,-0.657055,3.0,10.0,"[{'date': '2026-09-15', 'rs': 15.362142, 'volume': 51795}, {'date': '2026-09-16', 'rs': 11.683599, 'volume': 83424}, {'date': '2026-09-17', 'rs': 12.166146, 'volume': 28195}, {'date': '2026-09-18', 'rs': 10.665726, 'volume': 566679}, {'date': '2026-09-21', 'rs': 7.225585, 'volume': 34551}, {'date': '2026-09-22', 'rs': 9.762384, 'volume': 141251}, {'date': '2026-09-23', 'rs': 9.323803, 'volume': 188427}, {'date': '2026-09-24', 'rs': 13.401523, 'volume': 129562}, {'date': '2026-09-25', 'rs': 11.705331, 'volume': 71076}, {'date': '2026-09-26', 'rs': 10.598083, 'volume': 71076, 'source': 'LIVE LTP'}]",71076.0,143884.444444,0.49398,-50.602026,NSE_EQ|INE427F01016,2026-09-25,876.5,LIVE LTP,894.9,-2.056096,71076.0,1.0,2026-09-26T16:20:44+05:30,OK
niftyindiatourism,Chalet Hotels Ltd.,Consumer Services,CHALET,EQ,INE427F01016,,2026-09-26T16:20:44+05:30,23140.5,-2.056096,1.253393,-3.939942,7.744315,22.974395,,-3.364827,11.109142,"[{'date': '2026-09-15', 'rs': 15.362142, 'volume': 51795}, {'date': '2026-09-16', 'rs': 11.683599, 'volume': 83424}, {'date': '2026-09-17', 'rs': 12.166146, 'volume': 28195}, {'date': '2026-09-18', 'rs': 10.665726, 'volume': 566679}, {'date': '2026-09-21', 'rs': 7.225585, 'volume': 34551}, {'date': '2026-09-22', 'rs': 9.762384, 'volume': 141251}, {'date': '2026-09-23', 'rs': 9.323803, 'volume': 188427}, {'date': '2026-09-24', 'rs': 13.401523, 'volume': 129562}, {'date': '2026-09-25', 'rs': 11.705331, 'volume': 71076}, {'date': '2026-09-26', 'rs': 10.598083, 'volume': 71076, 'source': 'LIVE LTP'}]",-4.764059,15.362142,7.225585,11.189432,-0.657055,3.0,10.0,"[{'date': '2026-09-15', 'rs': 15.362142, 'volume': 51795}, {'date': '2026-09-16', 'rs': 11.683599, 'volume': 83424}, {'date': '2026-09-17', 'rs': 12.166146, 'volume': 28195}, {'date': '2026-09-18', 'rs': 10.665726, 'volume': 566679}, {'date': '2026-09-21', 'rs': 7.225585, 'volume': 34551}, {'date': '2026-09-22', 'rs': 9.762384, 'volume': 141251}, {'date': '2026-09-23', 'rs': 9.323803, 'volume': 188427}, {'date': '2026-09-24', 'rs': 13.401523, 'volume': 129562}, {'date': '2026-09-25', 'rs': 11.705331, 'volume': 71076}, {'date': '2026-09-26', 'rs': 10.598083, 'volume': 71076, 'source': 'LIVE LTP'}]",71076.0,143884.444444,0.49398,-50.602026,NSE_EQ|INE427F01016,2026-09-25,876.5,LIVE LTP,894.9,-2.056096,71076.0,1.0,2026-09-26T16:20:44+05:30,OK
niftysmallcap250,Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA,EQ,INE511C01022,,2026-09-26T16:20:44+05:30,23140.5,-1.124679,-3.723404,-2.348461,7.725522,22.6874,,-3.364827,11.09035,"[{'date': '2026-09-15', 'rs': 11.349839, 'volume': 859283}, {'date': '2026-09-16', 'rs': 10.31612, 'volume': 679052}, {'date': '2026-09-17', 'rs': 10.709466, 'volume': 567959}, {'date': '2026-09-18', 'rs': 15.126999, 'volume': 7163603}, {'date': '2026-09-21', 'rs': 13.758731, 'volume': 1639275}, {'date': '2026-09-22', 'rs': 12.878805, 'volume': 787982}, {'date': '2026-09-23', 'rs': 14.234694, 'volume': 1880797}, {'date': '2026-09-24', 'rs': 10.146076, 'volume': 1114308}, {'date': '2026-09-25', 'rs': 11.09035, 'volume': 1477854}, {'date': '2026-09-26', 'rs': 7.686873, 'volume': 1477854, 'source': 'LIVE LTP'}]",-3.662966,15.126999,7.686873,11.729795,-4.492136,4.0,10.0,"[{'date': '2026-09-15', 'rs': 11.349839, 'volume': 859283}, {'date': '2026-09-16', 'rs': 10.31612, 'volume': 679052}, {'date': '2026-09-17', 'rs': 10.709466, 'volume': 567959}, {'date': '2026-09-18', 'rs': 15.126999, 'volume': 7163603}, {'date': '2026-09-21', 'rs': 13.758731, 'volume': 1639275}, {'date': '2026-09-22', 'rs': 12.878805, 'volume': 787982}, {'date': '2026-09-23', 'rs': 14.234694, 'volume': 1880797}, {'date': '2026-09-24', 'rs': 10.146076, 'volume': 1114308}, {'date': '2026-09-25', 'rs': 11.09035, 'volume': 1477854}, {'date': '2026-09-26', 'rs': 7.686873, 'volume': 1477854, 'source': 'LIVE LTP'}]",1477854.0,1796679.222222,0.822547,-17.74525,NSE_EQ|INE511C01022,2026-09-25,461.55,LIVE LTP,466.8,-1.124679,1477854.0,50.0,2026-09-26T16:20:44+05:30,OK
niftynbfc,Poonawalla Fincorp Ltd.,Financial Services,POONAWALLA,EQ,INE511C01022,,2026-09-26T16:20:44+05:30,23140.5,-1.124679,-3.723404,-2.348461,7.725522,22.6874,,-3.364827,11.09035,"[{'date': '2026-09-15', 'rs': 11.349839, 'volume': 859283}, {'date': '2026-09-16', 'rs': 10.31612, 'volume': 679052}, {'date': '2026-09-17', 'rs': 10.709466, 'volume': 567959}, {'date': '2026-09-18', 'rs': 15.126999, 'volume': 7163603}, {'date': '2026-09-21', 'rs': 13.758731, 'volume': 1639275}, {'date': '2026-09-22', 'rs': 12.878805, 'volume': 787982}, {'date': '2026-09-23', 'rs': 14.234694, 'volume': 1880797}, {'date': '2026-09-24', 'rs': 10.146076, 'volume': 1114308}, {'date': '2026-09-25', 'rs': 11.09035, 'volume': 1477854}, {'date': '2026-09-26', 'rs': 7.686873, 'volume': 1477854, 'source': 'LIVE LTP'}]",-3.662966,15.126999,7.686873,11.729795,-4.492136,4.0,10.0,"[{'date': '2026-09-15', 'rs': 11.349839, 'volume': 859283}, {'date': '2026-09-16', 'rs': 10.31612, 'volume': 679052}, {'date': '2026-09-17', 'rs': 10.709466, 'volume': 567959}, {'date': '2026-09-18', 'rs': 15.126999, 'volume': 7163603}, {'date': '2026-09-21', 'rs': 13.758731, 'volume': 1639275}, {'date': '2026-09-22', 'rs': 12.878805, 'volume': 787982}, {'date': '2026-09-23', 'rs': 14.234694, 'volume': 1880797}, {'date': '2026-09-24', 'rs': 10.146076, 'volume': 1114308}, {'date': '2026-09-25', 'rs': 11.09035, 'volume': 1477854}, {'date': '2026-09-26', 'rs': 7.686873, 'volume': 1477854, 'source': 'LIVE LTP'}]",1477854.0,1796679.222222,0.822547,-17.74525,NSE_EQ|INE511C01022,2026-09-25,461.55,LIVE LTP,466.8,-1.124679,1477854.0,50.0,2026-09-26T16:20:44+05:30,OK
